TimeStamp,Title,Desc,Lng,Lag,Postal,Station,AlertTimeStamp
2020-11-14 11:17:02,EMS: HEAD INJURY,"FLOURTOWN AVE;  SPRINGFIELD; Station 351A; 2020-11-14 @ 11:17:02;",-75.1920840,40.0821717,19038, Station 351A,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 11:13:15,EMS: RESPIRATORY EMERGENCY,"KING ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:13:15;",-75.6440859,40.2459317,19464, Station 329,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 11:11:45,EMS: ABDOMINAL PAINS,"JOHN RUSSELL CIR & COMPOUND 28;  CHELTENHAM; Station 358; 2020-11-14 @ 11:11:45;",-75.1370254,40.0812601,, Station 358,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:22:02.749792 +0000 UTC
2020-11-14 11:13:15,EMS: RESPIRATORY EMERGENCY,"KING ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:13:15;",-75.6440859,40.2459317,19464, Station 329,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 11:11:45,EMS: ABDOMINAL PAINS,"JOHN RUSSELL CIR & COMPOUND 28;  CHELTENHAM; Station 358; 2020-11-14 @ 11:11:45;",-75.1370254,40.0812601,, Station 358,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:21:02.488962 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 11:13:15,EMS: RESPIRATORY EMERGENCY,"KING ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:13:15;",-75.6440859,40.2459317,19464, Station 329,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 11:11:45,EMS: ABDOMINAL PAINS,"JOHN RUSSELL CIR & COMPOUND 28;  CHELTENHAM; Station 358; 2020-11-14 @ 11:11:45;",-75.1370254,40.0812601,, Station 358,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:20:01.910801 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 11:13:15,EMS: RESPIRATORY EMERGENCY,"KING ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:13:15;",-75.6440859,40.2459317,19464, Station 329,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 11:11:45,EMS: ABDOMINAL PAINS,"JOHN RUSSELL CIR & COMPOUND 28;  CHELTENHAM; Station 358; 2020-11-14 @ 11:11:45;",-75.1370254,40.0812601,, Station 358,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:19:01.589165 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 11:13:15,EMS: RESPIRATORY EMERGENCY,"KING ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:13:15;",-75.6440859,40.2459317,19464, Station 329,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 11:11:45,EMS: ABDOMINAL PAINS,"JOHN RUSSELL CIR & COMPOUND 28;  CHELTENHAM; Station 358; 2020-11-14 @ 11:11:45;",-75.1370254,40.0812601,, Station 358,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:18:02.404246 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:16:02.045338 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:15:01.486659 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 11:08:38,Traffic: VEHICLE ACCIDENT -,"SWAMP PIKE & S WERSTLER AVE; DOUGLASS; 2020-11-14 @ 11:08:38;",-75.6055741,40.3139241,19525,,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 16:14:02.207558 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 16:13:01.690962 +0000 UTC
2020-11-14 11:09:16,EMS: CARDIAC EMERGENCY,"YORK ST & E 8TH ST;  POTTSTOWN; Station 329; 2020-11-14 @ 11:09:16;",-75.6480620,40.2553394,19464, Station 329,2020-11-14 16:13:01.690962 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 16:13:01.690962 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 16:13:01.690962 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 16:13:01.690962 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 16:13:01.690962 +0000 UTC
